p000,p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p017,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p050,p051,p052,p053,p054,p055,p056,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074,p075,p076,p077,p078,p079,p080,p081,p082,p083,p084,p085,p086,p087,p088,p089,p090,p091,p092,p093,p094,p095,p096,p097,p098,p099,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.04440483e-02,1.88626048e-02,2.39017381e-02,2.79318108e-02,3.13034800e-02,3.42137005e-02,3.67725719e-02,3.90489826e-02,4.10898707e-02,4.29288843e-02,4.45910156e-02,4.60953831e-02,4.74569755e-02,4.86877702e-02,4.97974733e-02,5.07940290e-02,5.16839858e-02,5.24727662e-02,5.31648700e-02,5.37640276e-02,5.42733152e-02,5.46952432e-02,5.50318223e-02,5.52846132e-02,5.54547636e-02,5.55430347e-02,5.55498181e-02,5.54751445e-02,5.53186843e-02,5.50797404e-02,5.47572324e-02,5.43496723e-02,5.38551293e-02,5.32711832e-02,5.25948611e-02,5.18225543e-02,5.09499074e-02,4.99716721e-02,4.88815131e-02,4.76717511e-02,4.63330179e-02,4.48537810e-02,4.32196626e-02,4.14124131e-02,3.94083064e-02,3.71755680e-02,3.46701465e-02,3.18282053e-02,2.85504989e-02,2.46648886e-02,1.98437961e-02,1.28301656e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.49557024e-02,3.86263511e-02,4.77517693e-02,5.49336511e-02,6.08280568e-02,6.57806377e-02,6.99901518e-02,7.35836811e-02,7.66475839e-02,7.92430926e-02,8.14148973e-02,8.31961247e-02,8.46113995e-02,8.56788162e-02,8.64112333e-02,8.68171077e-02,8.69010015e-02,8.66638396e-02,8.61029595e-02,8.52119613e-02,8.39803328e-02,8.23927926e-02,8.04282527e-02,7.80582349e-02,7.52444387e-02,7.19348528e-02,6.80571935e-02,6.35073752e-02,5.81282881e-02,5.16632153e-02,4.36176685e-02,3.32069843e-02,1.14846783e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.67513217e-03,7.22123994e-02,8.36180238e-02,7.87065335e-02,6.45633507e-02,4.86533771e-02,3.74015437e-02,3.54860379e-02,4.50661832e-02,6.54399691e-02,9.32717169e-02,1.23365513e-01,1.49828371e-01,1.67375559e-01,1.72496371e-01,1.64227659e-01,1.44367210e-01,1.17080791e-01,8.79885000e-02,6.29291987e-02,4.66713924e-02,4.18494695e-02,4.83526987e-02,6.32908145e-02,8.15247042e-02,9.65982897e-02,1.01657396e-01,9.05548527e-02,3.75980564e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.96498464e-03,8.79864170e-03,1.18420569e-02,1.41872617e-02,1.60655719e-02,1.76289953e-02,1.89547962e-02,2.00896666e-02,2.10644659e-02,2.19005457e-02,2.26132384e-02,2.32138771e-02,2.37109746e-02,2.41109410e-02,2.44185505e-02,2.46372568e-02,2.47694069e-02,2.48163767e-02,2.47786475e-02,2.46558312e-02,2.44466494e-02,2.41488630e-02,2.37591427e-02,2.32728658e-02,2.26838125e-02,2.19837182e-02,2.11615834e-02,2.02025510e-02,1.90859928e-02,1.77822149e-02,1.62464922e-02,1.44053794e-02,1.21166505e-02,9.15744727e-03,2.85376957e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.74783759e-03,1.42629544e-02,1.70100916e-02,1.86124178e-02,1.96387666e-02,2.04784591e-02,2.13864845e-02,2.25385794e-02,2.40488936e-02,2.59775210e-02,2.83353014e-02,3.10882087e-02,3.41623665e-02,3.74501250e-02,4.08172494e-02,4.41110271e-02,4.71689575e-02,4.98276032e-02,5.19311287e-02,5.33390331e-02,5.39325681e-02,5.36192933e-02,5.23351080e-02,5.00428415e-02,4.67260515e-02,4.23754296e-02,3.69581973e-02,3.03310520e-02,2.22154594e-02,7.21408379e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.04481748e-03,1.59386445e-02,2.02877490e-02,2.36798040e-02,2.64351395e-02,2.87408545e-02,3.06982962e-02,3.23706998e-02,3.38004659e-02,3.50173339e-02,3.60428703e-02,3.68930450e-02,3.75797761e-02,3.81119090e-02,3.84958598e-02,3.87360384e-02,3.88351167e-02,3.87941820e-02,3.86127978e-02,3.82889821e-02,3.78190983e-02,3.71976411e-02,3.64168838e-02,3.54663392e-02,3.43319556e-02,3.29948885e-02,3.14295079e-02,2.95999392e-02,2.74538838e-02,2.49112707e-02,2.18384454e-02,1.79650260e-02,1.28988354e-02,5.02335957e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.13220962e-03,4.13070389e-03,5.14166465e-03,5.96048863e-03,6.83976539e-03,7.94670421e-03,9.37285015e-03,1.11596998e-02,1.33083236e-02,1.57852173e-02,1.85276445e-02,2.14492414e-02,2.44461004e-02,2.74033201e-02,3.02018471e-02,3.27253460e-02,3.48667854e-02,3.65344261e-02,3.76569185e-02,3.81872556e-02,3.81053841e-02,3.74193434e-02,3.61648758e-02,3.44035314e-02,3.22193671e-02,2.97144121e-02,2.70031363e-02,2.42062050e-02,2.14438394e-02,1.88291167e-02,1.64615387e-02,1.44211763e-02,1.27636495e-02,1.15161303e-02,1.06744346e-02,1.02010902e-02,1.00240130e-02,1.00350656e-02,1.00869200e-02,9.98275196e-03,9.43969616e-03,8.06887635e-03,3.20140009e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.01886666e-03,1.74627289e-02,2.26293885e-02,2.67817150e-02,3.02744055e-02,3.33196713e-02,3.60311018e-02,3.84792042e-02,4.07116223e-02,4.27621972e-02,4.46559715e-02,4.64121318e-02,4.80457799e-02,4.95690463e-02,5.09918338e-02,5.23223412e-02,5.35674415e-02,5.47329605e-02,5.58238826e-02,5.68445048e-02,5.77985542e-02,5.86892802e-02,5.95195273e-02,6.02917942e-02,6.10082821e-02,6.16709342e-02,6.22814683e-02,6.28414032e-02,6.33520810e-02,6.38146847e-02,6.42302538e-02,6.45996966e-02,6.49238009e-02,6.52032430e-02,6.54385949e-02,6.56303306e-02,6.57788312e-02,6.58843887e-02,6.59472090e-02,6.59674140e-02,6.59450429e-02,6.58800524e-02,6.57723164e-02,6.56216246e-02,6.54276806e-02,6.51900988e-02,6.49084000e-02,6.45820072e-02,6.42102383e-02,6.37922998e-02,6.33272767e-02,6.28141228e-02,6.22516472e-02,6.16384995e-02,6.09731514e-02,6.02538745e-02,5.94787131e-02,5.86454518e-02,5.77515753e-02,5.67942198e-02,5.57701132e-02,5.46755016e-02,5.35060563e-02,5.22567549e-02,5.09217245e-02,4.94940323e-02,4.79654030e-02,4.63258326e-02,4.45630575e-02,4.26617976e-02,4.06026203e-02,3.83601251e-02,3.58999157e-02,3.31734474e-02,3.01086873e-02,2.65890461e-02,2.23946025e-02,1.71640835e-02,7.30154342e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.28042887e-02,2.50338817e-02,3.19346252e-02,3.73962818e-02,4.19107594e-02,4.57641295e-02,4.91121151e-02,5.20522691e-02,5.46505468e-02,5.69537747e-02,5.89965070e-02,6.08050056e-02,6.23996528e-02,6.37964978e-02,6.50082970e-02,6.60452379e-02,6.69154508e-02,6.76253745e-02,6.81800189e-02,6.85831539e-02,6.88374437e-02,6.89445374e-02,6.89051242e-02,6.87189554e-02,6.83848366e-02,6.79005879e-02,6.72629712e-02,6.64675784e-02,6.55086726e-02,6.43789638e-02,6.30692976e-02,6.15682182e-02,5.98613539e-02,5.79305479e-02,5.57526018e-02,5.32973750e-02,5.05247220e-02,4.73792636e-02,4.37812193e-02,3.96095145e-02,3.46627481e-02,2.85374568e-02,2.06407533e-02,2.04765767e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.29977493e-05,3.15441910e-02,5.23135811e-02,7.03576537e-02,8.39609070e-02,9.19026613e-02,9.35615943e-02,8.91427698e-02,7.96881893e-02,6.69402116e-02,5.30921040e-02,4.04668137e-02,3.11739599e-02,2.67974057e-02,2.81606518e-02,3.52053979e-02,4.70015817e-02,6.18874919e-02,7.77190706e-02,9.21911649e-02,1.03182713e-01,1.09074253e-01,1.08990284e-01,1.02930223e-01,9.17683900e-02,7.71229977e-02,6.11137491e-02,4.60442709e-02,3.40568572e-02,2.68111203e-02,2.52345494e-02,2.93821934e-02,3.84263263e-02,5.07774429e-02,6.43181530e-02,7.67143408e-02,8.57557413e-02,8.96725482e-02,8.73758712e-02,7.85698616e-02,6.36427631e-02,4.36140845e-02,1.02062937e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.10922083e-03,2.06749846e-02,2.81718293e-02,3.33415351e-02,3.67932381e-02,3.89595416e-02,4.00736827e-02,4.02998895e-02,3.97737588e-02,3.86182690e-02,3.69513867e-02,3.48892716e-02,3.25469748e-02,3.00377598e-02,2.74716792e-02,2.49537510e-02,2.25819424e-02,2.04451109e-02,1.86210245e-02,1.71745599e-02,1.61561603e-02,1.56006154e-02,1.55262077e-02,1.59342565e-02,1.68090737e-02,1.81183318e-02,1.98138316e-02,2.18326403e-02,2.40985559e-02,2.65238359e-02,2.90111077e-02,3.14553597e-02,3.37458815e-02,3.57679920e-02,3.74043186e-02,3.85352434e-02,3.90378160e-02,3.87818555e-02,3.76207715e-02,3.53706316e-02,3.17548655e-02,2.62945991e-02,1.68194111e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
